periodo,codigo_serie,afp,variable,valor
Jun.2023,PN01177MM,Profuturo,afiliados_miles,1737.875
Jun.2023,PN01179MM,Habitat,rentab_real_12m,-0.4414
Jun.2023,PN01180MM,Integra,rentab_real_12m,-0.6494
Jul.2023,PN01168MM,Habitat,valor_fondo_mill_soles,13536.4525675668
Jul.2023,PN01169MM,Integra,valor_fondo_mill_soles,41338.5694190581
Jul.2023,PN01170MM,Prima,valor_fondo_mill_soles,34372.0856006326
Jul.2023,PN01171MM,Profuturo,valor_fondo_mill_soles,24937.7114096838
Jul.2023,PN01174MM,Habitat,afiliados_miles,1014.44
Jul.2023,PN01175MM,Integra,afiliados_miles,4006.567
Jul.2023,PN01176MM,Prima,afiliados_miles,2341.977
Jul.2023,PN01177MM,Profuturo,afiliados_miles,1736.914
Jul.2023,PN01179MM,Habitat,rentab_real_12m,0.5462
Jul.2023,PN01180MM,Integra,rentab_real_12m,-0.2016
Ago.2023,PN01168MM,Habitat,valor_fondo_mill_soles,13747.282450866
Ago.2023,PN01169MM,Integra,valor_fondo_mill_soles,41724.042154803
Ago.2023,PN01170MM,Prima,valor_fondo_mill_soles,34558.757113329
Ago.2023,PN01171MM,Profuturo,valor_fondo_mill_soles,25026.408339273
Ago.2023,PN01174MM,Habitat,afiliados_miles,1014.401
Ago.2023,PN01175MM,Integra,afiliados_miles,4048.684
Ago.2023,PN01176MM,Prima,afiliados_miles,2342.061
Ago.2023,PN01177MM,Profuturo,afiliados_miles,1736.02
Ago.2023,PN01179MM,Habitat,rentab_real_12m,2.9654
Ago.2023,PN01180MM,Integra,rentab_real_12m,2.2245
Sep.2023,PN01168MM,Habitat,valor_fondo_mill_soles,13694.2461139506
Sep.2023,PN01169MM,Integra,valor_fondo_mill_soles,41515.3426089151
Sep.2023,PN01170MM,Prima,valor_fondo_mill_soles,34336.1670199125
Sep.2023,PN01171MM,Profuturo,valor_fondo_mill_soles,24813.8709082199
Sep.2023,PN01174MM,Habitat,afiliados_miles,1014.739
Sep.2023,PN01175MM,Integra,afiliados_miles,4091.274
Sep.2023,PN01176MM,Prima,afiliados_miles,2342.21
Sep.2023,PN01177MM,Profuturo,afiliados_miles,1735.096
Sep.2023,PN01179MM,Habitat,rentab_real_12m,2.8504
Sep.2023,PN01180MM,Integra,rentab_real_12m,2.4471
Oct.2023,PN01168MM,Habitat,valor_fondo_mill_soles,13657.57735164
Oct.2023,PN01169MM,Integra,valor_fondo_mill_soles,41252.34593728
Oct.2023,PN01170MM,Prima,valor_fondo_mill_soles,34161.633360885
Oct.2023,PN01171MM,Profuturo,valor_fondo_mill_soles,24477.913339263
Oct.2023,PN01174MM,Habitat,afiliados_miles,1015.095
Oct.2023,PN01175MM,Integra,afiliados_miles,4128.713
Oct.2023,PN01176MM,Prima,afiliados_miles,2342.23
Oct.2023,PN01177MM,Profuturo,afiliados_miles,1734.16
Oct.2023,PN01179MM,Habitat,rentab_real_12m,-0.985
Oct.2023,PN01180MM,Integra,rentab_real_12m,-0.3663
Nov.2023,PN01168MM,Habitat,valor_fondo_mill_soles,14128.739737408
Nov.2023,PN01169MM,Integra,valor_fondo_mill_soles,42200.8874214358
Nov.2023,PN01170MM,Prima,valor_fondo_mill_soles,34967.7012797602
Nov.2023,PN01171MM,Profuturo,valor_fondo_mill_soles,24972.4879698797
Nov.2023,PN01174MM,Habitat,afiliados_miles,1015.474
Nov.2023,PN01175MM,Integra,afiliados_miles,4162.18
Nov.2023,PN01176MM,Prima,afiliados_miles,2342.241
Nov.2023,PN01177MM,Profuturo,afiliados_miles,1733.3
Nov.2023,PN01179MM,Habitat,rentab_real_12m,0.1721
Nov.2023,PN01180MM,Integra,rentab_real_12m,-0.8673
Dic.2023,PN01168MM,Habitat,valor_fondo_mill_soles,14998.3233770685
Dic.2023,PN01169MM,Integra,valor_fondo_mill_soles,44038.7369252789
Dic.2023,PN01170MM,Prima,valor_fondo_mill_soles,36517.6887188211
Dic.2023,PN01171MM,Profuturo,valor_fondo_mill_soles,26030.9397531704
Dic.2023,PN01174MM,Habitat,afiliados_miles,1015.859
Dic.2023,PN01175MM,Integra,afiliados_miles,4195.198
Dic.2023,PN01176MM,Prima,afiliados_miles,2342.422
Dic.2023,PN01177MM,Profuturo,afiliados_miles,1732.304
Dic.2023,PN01179MM,Habitat,rentab_real_12m,7.7956
Dic.2023,PN01180MM,Integra,rentab_real_12m,5.5771
Ene.2024,PN01168MM,Habitat,valor_fondo_mill_soles,15366.8940759063
Ene.2024,PN01169MM,Integra,valor_fondo_mill_soles,44837.2868246509
Ene.2024,PN01170MM,Prima,valor_fondo_mill_soles,37289.743220308
Ene.2024,PN01171MM,Profuturo,valor_fondo_mill_soles,26414.0228648764
Ene.2024,PN01174MM,Habitat,afiliados_miles,1016.062
Ene.2024,PN01175MM,Integra,afiliados_miles,4240.244
Ene.2024,PN01176MM,Prima,afiliados_miles,2342.6
Ene.2024,PN01177MM,Profuturo,afiliados_miles,1731.503
Ene.2024,PN01179MM,Habitat,rentab_real_12m,7.131
Ene.2024,PN01180MM,Integra,rentab_real_12m,4.586
Feb.2024,PN01168MM,Habitat,valor_fondo_mill_soles,15681.3656284242
Feb.2024,PN01169MM,Integra,valor_fondo_mill_soles,45455.4433049356
Feb.2024,PN01170MM,Prima,valor_fondo_mill_soles,37890.1682241311
Feb.2024,PN01171MM,Profuturo,valor_fondo_mill_soles,26677.097521709
Feb.2024,PN01174MM,Habitat,afiliados_miles,1016.721
Feb.2024,PN01175MM,Integra,afiliados_miles,4280.115
Feb.2024,PN01176MM,Prima,afiliados_miles,2342.636
Feb.2024,PN01177MM,Profuturo,afiliados_miles,1730.725
Feb.2024,PN01179MM,Habitat,rentab_real_12m,10.1119
Feb.2024,PN01180MM,Integra,rentab_real_12m,6.6631
Mar.2024,PN01168MM,Habitat,valor_fondo_mill_soles,15748.0616337682
Mar.2024,PN01169MM,Integra,valor_fondo_mill_soles,45308.5888884558
Mar.2024,PN01170MM,Prima,valor_fondo_mill_soles,37746.5288524792
Mar.2024,PN01171MM,Profuturo,valor_fondo_mill_soles,26522.19691934
Mar.2024,PN01174MM,Habitat,afiliados_miles,1017.832
Mar.2024,PN01175MM,Integra,afiliados_miles,4319.452
Mar.2024,PN01176MM,Prima,afiliados_miles,2342.454
Mar.2024,PN01177MM,Profuturo,afiliados_miles,1729.866
Mar.2024,PN01179MM,Habitat,rentab_real_12m,7.3956
Mar.2024,PN01180MM,Integra,rentab_real_12m,4.7592
Abr.2024,PN01168MM,Habitat,valor_fondo_mill_soles,15886.4994756016
Abr.2024,PN01169MM,Integra,valor_fondo_mill_soles,44744.9525049
Abr.2024,PN01170MM,Prima,valor_fondo_mill_soles,37474.5264603364
Abr.2024,PN01171MM,Profuturo,valor_fondo_mill_soles,26284.1480673226
Abr.2024,PN01174MM,Habitat,afiliados_miles,1018.843
Abr.2024,PN01175MM,Integra,afiliados_miles,4370.682
Abr.2024,PN01176MM,Prima,afiliados_miles,2342.31
Abr.2024,PN01177MM,Profuturo,afiliados_miles,1728.82
Abr.2024,PN01179MM,Habitat,rentab_real_12m,7.968
Abr.2024,PN01180MM,Integra,rentab_real_12m,4.1312
May.2024,PN01168MM,Habitat,valor_fondo_mill_soles,16552.33703314
May.2024,PN01169MM,Integra,valor_fondo_mill_soles,45889.072572986
May.2024,PN01170MM,Prima,valor_fondo_mill_soles,38393.322336795
May.2024,PN01171MM,Profuturo,valor_fondo_mill_soles,26752.53938136
May.2024,PN01174MM,Habitat,afiliados_miles,1019.575
May.2024,PN01175MM,Integra,afiliados_miles,4422.935
May.2024,PN01176MM,Prima,afiliados_miles,2341.966
May.2024,PN01177MM,Profuturo,afiliados_miles,1727.741
May.2024,PN01179MM,Habitat,rentab_real_12m,11.0767
May.2024,PN01180MM,Integra,rentab_real_12m,6.6868
Jun.2024,PN01168MM,Habitat,valor_fondo_mill_soles,16052.551603178
Jun.2024,PN01169MM,Integra,valor_fondo_mill_soles,43399.49945668
Jun.2024,PN01170MM,Prima,valor_fondo_mill_soles,36247.939469221
Jun.2024,PN01171MM,Profuturo,valor_fondo_mill_soles,25472.302113924
Jun.2024,PN01174MM,Habitat,afiliados_miles,1020.107
Jun.2024,PN01175MM,Integra,afiliados_miles,4466.951
Jun.2024,PN01176MM,Prima,afiliados_miles,2342.057
Jun.2024,PN01177MM,Profuturo,afiliados_miles,1726.747
Jun.2024,PN01179MM,Habitat,rentab_real_12m,8.8557
Jun.2024,PN01180MM,Integra,rentab_real_12m,5.7489
Jul.2024,PN01168MM,Habitat,valor_fondo_mill_soles,14972.465246091
Jul.2024,PN01169MM,Integra,valor_fondo_mill_soles,39499.604532726
Jul.2024,PN01170MM,Prima,valor_fondo_mill_soles,33832.029397285
Jul.2024,PN01171MM,Profuturo,valor_fondo_mill_soles,23481.944147791
Jul.2024,PN01174MM,Habitat,afiliados_miles,1020.685
Jul.2024,PN01175MM,Integra,afiliados_miles,4509.271
Jul.2024,PN01176MM,Prima,afiliados_miles,2342.454
Jul.2024,PN01177MM,Profuturo,afiliados_miles,1725.442
Jul.2024,PN01179MM,Habitat,rentab_real_12m,5.7433
Jul.2024,PN01180MM,Integra,rentab_real_12m,3.9556
Ago.2024,PN01168MM,Habitat,valor_fondo_mill_soles,14449.200004852
Ago.2024,PN01169MM,Integra,valor_fondo_mill_soles,38164.64177989
Ago.2024,PN01170MM,Prima,valor_fondo_mill_soles,32198.992384071
Ago.2024,PN01171MM,Profuturo,valor_fondo_mill_soles,22262.214709655
Ago.2024,PN01174MM,Habitat,afiliados_miles,1021.59
Ago.2024,PN01175MM,Integra,afiliados_miles,4551.005
Ago.2024,PN01176MM,Prima,afiliados_miles,2342.229
Ago.2024,PN01177MM,Profuturo,afiliados_miles,1724.533
Ago.2024,PN01179MM,Habitat,rentab_real_12m,5.9046
Ago.2024,PN01180MM,Integra,rentab_real_12m,4.7012
Sep.2024,PN01168MM,Habitat,valor_fondo_mill_soles,14557.346844564
Sep.2024,PN01169MM,Integra,valor_fondo_mill_soles,37232.939498719
Sep.2024,PN01170MM,Prima,valor_fondo_mill_soles,31824.571572783
Sep.2024,PN01171MM,Profuturo,valor_fondo_mill_soles,21854.042653905
Sep.2024,PN01174MM,Habitat,afiliados_miles,1022.199
Sep.2024,PN01175MM,Integra,afiliados_miles,4590.232
Sep.2024,PN01176MM,Prima,afiliados_miles,2341.483
Sep.2024,PN01177MM,Profuturo,afiliados_miles,1723.496
Sep.2024,PN01179MM,Habitat,rentab_real_12m,9.2972
Sep.2024,PN01180MM,Integra,rentab_real_12m,7.4734
Oct.2024,PN01168MM,Habitat,valor_fondo_mill_soles,14697.632186221
Oct.2024,PN01169MM,Integra,valor_fondo_mill_soles,36719.593332635
Oct.2024,PN01170MM,Prima,valor_fondo_mill_soles,31458.613917546
Oct.2024,PN01171MM,Profuturo,valor_fondo_mill_soles,21632.743594533
Oct.2024,PN01174MM,Habitat,afiliados_miles,1023.066
Oct.2024,PN01175MM,Integra,afiliados_miles,4631.794
Oct.2024,PN01176MM,Prima,afiliados_miles,2341.056
Oct.2024,PN01177MM,Profuturo,afiliados_miles,1722.895
Oct.2024,PN01179MM,Habitat,rentab_real_12m,10.0623
Oct.2024,PN01180MM,Integra,rentab_real_12m,7.7124
Nov.2024,PN01168MM,Habitat,valor_fondo_mill_soles,14947.155244742
Nov.2024,PN01169MM,Integra,valor_fondo_mill_soles,37156.657724251
Nov.2024,PN01170MM,Prima,valor_fondo_mill_soles,31928.671993083
Nov.2024,PN01171MM,Profuturo,valor_fondo_mill_soles,21745.130522163
Nov.2024,PN01174MM,Habitat,afiliados_miles,1023.922
Nov.2024,PN01175MM,Integra,afiliados_miles,4672.761
Nov.2024,PN01176MM,Prima,afiliados_miles,2340.452
Nov.2024,PN01177MM,Profuturo,afiliados_miles,1722.039
Nov.2024,PN01179MM,Habitat,rentab_real_12m,8.3915
Nov.2024,PN01180MM,Integra,rentab_real_12m,6.8864
Dic.2024,PN01168MM,Habitat,valor_fondo_mill_soles,15113.507318649
Dic.2024,PN01169MM,Integra,valor_fondo_mill_soles,37246.216114169
Dic.2024,PN01170MM,Prima,valor_fondo_mill_soles,31811.054817025
Dic.2024,PN01171MM,Profuturo,valor_fondo_mill_soles,21652.737528355
Dic.2024,PN01174MM,Habitat,afiliados_miles,1024.779
Dic.2024,PN01175MM,Integra,afiliados_miles,4709.501
Dic.2024,PN01176MM,Prima,afiliados_miles,2340.087
Dic.2024,PN01177MM,Profuturo,afiliados_miles,1721.332
Dic.2024,PN01179MM,Habitat,rentab_real_12m,3.2652
Dic.2024,PN01180MM,Integra,rentab_real_12m,2.9693
Ene.2025,PN01168MM,Habitat,valor_fondo_mill_soles,15414.82710731
Ene.2025,PN01169MM,Integra,valor_fondo_mill_soles,37640.416859409
Ene.2025,PN01170MM,Prima,valor_fondo_mill_soles,31662.338569505
Ene.2025,PN01171MM,Profuturo,valor_fondo_mill_soles,21695.35660017
Ene.2025,PN01174MM,Habitat,afiliados_miles,1025.587
Ene.2025,PN01175MM,Integra,afiliados_miles,4760.268
Ene.2025,PN01176MM,Prima,afiliados_miles,2339.486
Ene.2025,PN01177MM,Profuturo,afiliados_miles,1720.325
Ene.2025,PN01179MM,Habitat,rentab_real_12m,2.1309
Ene.2025,PN01180MM,Integra,rentab_real_12m,1.9713
Feb.2025,PN01168MM,Habitat,valor_fondo_mill_soles,15471.364252536
Feb.2025,PN01169MM,Integra,valor_fondo_mill_soles,37599.151642133
Feb.2025,PN01170MM,Prima,valor_fondo_mill_soles,31506.016513802
Feb.2025,PN01171MM,Profuturo,valor_fondo_mill_soles,21647.058036251
Feb.2025,PN01174MM,Habitat,afiliados_miles,1026.447
Feb.2025,PN01175MM,Integra,afiliados_miles,4803.295
Feb.2025,PN01176MM,Prima,afiliados_miles,2338.348
Feb.2025,PN01177MM,Profuturo,afiliados_miles,1719.244
Feb.2025,PN01179MM,Habitat,rentab_real_12m,0.8192
Feb.2025,PN01180MM,Integra,rentab_real_12m,0.0457
Mar.2025,PN01168MM,Habitat,valor_fondo_mill_soles,15687.460489432
Mar.2025,PN01169MM,Integra,valor_fondo_mill_soles,37730.679901225
Mar.2025,PN01170MM,Prima,valor_fondo_mill_soles,31399.269539178
Mar.2025,PN01171MM,Profuturo,valor_fondo_mill_soles,21674.015662127
Mar.2025,PN01174MM,Habitat,afiliados_miles,1027.459
Mar.2025,PN01175MM,Integra,afiliados_miles,4845.25
Mar.2025,PN01176MM,Prima,afiliados_miles,2338.126
Mar.2025,PN01177MM,Profuturo,afiliados_miles,1718.064
Mar.2025,PN01179MM,Habitat,rentab_real_12m,1.7406
Mar.2025,PN01180MM,Integra,rentab_real_12m,0.4699
Abr.2025,PN01168MM,Habitat,valor_fondo_mill_soles,16042.801910451
Abr.2025,PN01169MM,Integra,valor_fondo_mill_soles,37961.995036739
Abr.2025,PN01170MM,Prima,valor_fondo_mill_soles,31480.575454149
Abr.2025,PN01171MM,Profuturo,valor_fondo_mill_soles,21689.902938216
Abr.2025,PN01174MM,Habitat,afiliados_miles,1028.344
Abr.2025,PN01175MM,Integra,afiliados_miles,4895.578
Abr.2025,PN01176MM,Prima,afiliados_miles,2338.037
Abr.2025,PN01177MM,Profuturo,afiliados_miles,1717.131
Abr.2025,PN01179MM,Habitat,rentab_real_12m,2.5564
Abr.2025,PN01180MM,Integra,rentab_real_12m,0.8919
May.2025,PN01168MM,Habitat,valor_fondo_mill_soles,16586.816801164
May.2025,PN01169MM,Integra,valor_fondo_mill_soles,38686.339377443
May.2025,PN01170MM,Prima,valor_fondo_mill_soles,31803.117972829
May.2025,PN01171MM,Profuturo,valor_fondo_mill_soles,22021.913426312
May.2025,PN01174MM,Habitat,afiliados_miles,1029.297
May.2025,PN01175MM,Integra,afiliados_miles,4938.671
May.2025,PN01176MM,Prima,afiliados_miles,2338.787
May.2025,PN01177MM,Profuturo,afiliados_miles,1716.277
May.2025,PN01179MM,Habitat,rentab_real_12m,1.8949
May.2025,PN01180MM,Integra,rentab_real_12m,-0.0418
Jun.2025,PN01168MM,Habitat,valor_fondo_mill_soles,17270.08541474
Jun.2025,PN01169MM,Integra,valor_fondo_mill_soles,39987.078879971
Jun.2025,PN01170MM,Prima,valor_fondo_mill_soles,32629.64188137
Jun.2025,PN01171MM,Profuturo,valor_fondo_mill_soles,22437.472490756
Jun.2025,PN01174MM,Habitat,afiliados_miles,1030.292
Jun.2025,PN01175MM,Integra,afiliados_miles,4934.849
Jun.2025,PN01176MM,Prima,afiliados_miles,2339.871
Jun.2025,PN01177MM,Profuturo,afiliados_miles,1744.426
Jun.2025,PN01179MM,Habitat,rentab_real_12m,3.76
Jun.2025,PN01180MM,Integra,rentab_real_12m,1.4351
Jul.2025,PN01168MM,Habitat,valor_fondo_mill_soles,17797.802648256
Jul.2025,PN01169MM,Integra,valor_fondo_mill_soles,40989.591697117
Jul.2025,PN01170MM,Prima,valor_fondo_mill_soles,33266.645524771
Jul.2025,PN01171MM,Profuturo,valor_fondo_mill_soles,22802.709969797
Jul.2025,PN01174MM,Habitat,afiliados_miles,1031.02
Jul.2025,PN01175MM,Integra,afiliados_miles,4931.847
Jul.2025,PN01176MM,Prima,afiliados_miles,2341.423
Jul.2025,PN01177MM,Profuturo,afiliados_miles,1780.104
Jul.2025,PN01179MM,Habitat,rentab_real_12m,5.9544
Jul.2025,PN01180MM,Integra,rentab_real_12m,3.3485
Ago.2025,PN01168MM,Habitat,valor_fondo_mill_soles,18433.575559564
Ago.2025,PN01169MM,Integra,valor_fondo_mill_soles,41900.128276707
Ago.2025,PN01170MM,Prima,valor_fondo_mill_soles,33852.755439208
Ago.2025,PN01171MM,Profuturo,valor_fondo_mill_soles,23127.24608623
Ago.2025,PN01174MM,Habitat,afiliados_miles,1031.599
Ago.2025,PN01175MM,Integra,afiliados_miles,4929.386
Ago.2025,PN01176MM,Prima,afiliados_miles,2342.602
Ago.2025,PN01177MM,Profuturo,afiliados_miles,1820.931
Ago.2025,PN01179MM,Habitat,rentab_real_12m,7.6043
Ago.2025,PN01180MM,Integra,rentab_real_12m,4.22
Sep.2025,PN01168MM,Habitat,valor_fondo_mill_soles,19118.577304057
Sep.2025,PN01169MM,Integra,valor_fondo_mill_soles,43280.467983869
Sep.2025,PN01170MM,Prima,valor_fondo_mill_soles,34731.496145589
Sep.2025,PN01171MM,Profuturo,valor_fondo_mill_soles,23849.949935598
Sep.2025,PN01174MM,Habitat,afiliados_miles,1033.177
Sep.2025,PN01175MM,Integra,afiliados_miles,4926.119
Sep.2025,PN01176MM,Prima,afiliados_miles,2343.615
Sep.2025,PN01177MM,Profuturo,afiliados_miles,1864.332
Sep.2025,PN01179MM,Habitat,rentab_real_12m,7.6262
Sep.2025,PN01180MM,Integra,rentab_real_12m,5.1998
Oct.2025,PN01168MM,Habitat,valor_fondo_mill_soles,19320.150144733
Oct.2025,PN01169MM,Integra,valor_fondo_mill_soles,43307.513708609
Oct.2025,PN01170MM,Prima,valor_fondo_mill_soles,34467.470729735
Oct.2025,PN01171MM,Profuturo,valor_fondo_mill_soles,23800.588306896
Oct.2025,PN01174MM,Habitat,afiliados_miles,1034.575
Oct.2025,PN01175MM,Integra,afiliados_miles,4919.734
Oct.2025,PN01176MM,Prima,afiliados_miles,2347.203
Oct.2025,PN01177MM,Profuturo,afiliados_miles,1910.825
Oct.2025,PN01179MM,Habitat,rentab_real_12m,7.259
Oct.2025,PN01180MM,Integra,rentab_real_12m,4.854
Nov.2025,PN01168MM,Habitat,valor_fondo_mill_soles,19093.065338396
Nov.2025,PN01169MM,Integra,valor_fondo_mill_soles,41849.434920569
Nov.2025,PN01170MM,Prima,valor_fondo_mill_soles,33666.591302812
Nov.2025,PN01171MM,Profuturo,valor_fondo_mill_soles,23375.265326658
Nov.2025,PN01174MM,Habitat,afiliados_miles,1033.891
Nov.2025,PN01175MM,Integra,afiliados_miles,4914.674
Nov.2025,PN01176MM,Prima,afiliados_miles,2353.88
Nov.2025,PN01177MM,Profuturo,afiliados_miles,1951.256
Nov.2025,PN01179MM,Habitat,rentab_real_12m,7.2181
Nov.2025,PN01180MM,Integra,rentab_real_12m,4.4876
Dic.2025,PN01168MM,Habitat,valor_fondo_mill_soles,19093.274828688
Dic.2025,PN01169MM,Integra,valor_fondo_mill_soles,39507.816647423
Dic.2025,PN01170MM,Prima,valor_fondo_mill_soles,32482.939285037
Dic.2025,PN01171MM,Profuturo,valor_fondo_mill_soles,22657.24553202
Dic.2025,PN01174MM,Habitat,afiliados_miles,1033.167
Dic.2025,PN01175MM,Integra,afiliados_miles,4910.011
Dic.2025,PN01176MM,Prima,afiliados_miles,2360.014
Dic.2025,PN01177MM,Profuturo,afiliados_miles,1987.121
Dic.2025,PN01179MM,Habitat,rentab_real_12m,10.6273
Dic.2025,PN01180MM,Integra,rentab_real_12m,8.9353
Ene.2010,PN01181MM,Prima,rentab_real_12m,29.9311
Ene.2010,PN01182MM,Profuturo,rentab_real_12m,30.9756
Feb.2010,PN01181MM,Prima,rentab_real_12m,26.9829
Feb.2010,PN01182MM,Profuturo,rentab_real_12m,26.7568
Mar.2010,PN01181MM,Prima,rentab_real_12m,30.1461
Mar.2010,PN01182MM,Profuturo,rentab_real_12m,28.7267
Abr.2010,PN01181MM,Prima,rentab_real_12m,25.8986
Abr.2010,PN01182MM,Profuturo,rentab_real_12m,23.5886
May.2010,PN01181MM,Prima,rentab_real_12m,18.0826
May.2010,PN01182MM,Profuturo,rentab_real_12m,15.7399
Jun.2010,PN01181MM,Prima,rentab_real_12m,14.096
Jun.2010,PN01182MM,Profuturo,rentab_real_12m,11.9201
Jul.2010,PN01181MM,Prima,rentab_real_12m,14.3702
Jul.2010,PN01182MM,Profuturo,rentab_real_12m,13.0753
Ago.2010,PN01181MM,Prima,rentab_real_12m,13.586
Ago.2010,PN01182MM,Profuturo,rentab_real_12m,12.8565
Sep.2010,PN01181MM,Prima,rentab_real_12m,13.1229
Sep.2010,PN01182MM,Profuturo,rentab_real_12m,12.0727
Oct.2010,PN01181MM,Prima,rentab_real_12m,15.7982
Oct.2010,PN01182MM,Profuturo,rentab_real_12m,14.9059
Nov.2010,PN01181MM,Prima,rentab_real_12m,16.9963
Nov.2010,PN01182MM,Profuturo,rentab_real_12m,16.0711
Dic.2010,PN01181MM,Prima,rentab_real_12m,18.6425
Dic.2010,PN01182MM,Profuturo,rentab_real_12m,17.1032
Ene.2011,PN01181MM,Prima,rentab_real_12m,16.776
Ene.2011,PN01182MM,Profuturo,rentab_real_12m,15.4354
Feb.2011,PN01181MM,Prima,rentab_real_12m,19.4187
Feb.2011,PN01182MM,Profuturo,rentab_real_12m,18.5602
Mar.2011,PN01181MM,Prima,rentab_real_12m,13.7245
Mar.2011,PN01182MM,Profuturo,rentab_real_12m,13.295
Abr.2011,PN01181MM,Prima,rentab_real_12m,6.797
Abr.2011,PN01182MM,Profuturo,rentab_real_12m,6.0735
May.2011,PN01181MM,Prima,rentab_real_12m,10.8862
May.2011,PN01182MM,Profuturo,rentab_real_12m,10.2208
Jun.2011,PN01181MM,Prima,rentab_real_12m,8.6968
Jun.2011,PN01182MM,Profuturo,rentab_real_12m,8.6738
Jul.2011,PN01181MM,Prima,rentab_real_12m,8.0445
Jul.2011,PN01182MM,Profuturo,rentab_real_12m,8.3607
Ago.2011,PN01181MM,Prima,rentab_real_12m,3.5257
Ago.2011,PN01182MM,Profuturo,rentab_real_12m,3.2788
Sep.2011,PN01181MM,Prima,rentab_real_12m,-0.7
Sep.2011,PN01182MM,Profuturo,rentab_real_12m,-0.8
Oct.2011,PN01181MM,Prima,rentab_real_12m,-8.8938
Oct.2011,PN01182MM,Profuturo,rentab_real_12m,-8.7104
Nov.2011,PN01181MM,Prima,rentab_real_12m,-9.2246
Nov.2011,PN01182MM,Profuturo,rentab_real_12m,-8.9217
Dic.2011,PN01181MM,Prima,rentab_real_12m,-11.3351
Dic.2011,PN01182MM,Profuturo,rentab_real_12m,-10.1884
Ene.2012,PN01181MM,Prima,rentab_real_12m,-7.682
Ene.2012,PN01182MM,Profuturo,rentab_real_12m,-6.4356
Feb.2012,PN01181MM,Prima,rentab_real_12m,-3.2175
Feb.2012,PN01182MM,Profuturo,rentab_real_12m,-2.1002
Mar.2012,PN01181MM,Prima,rentab_real_12m,-0.9194
Mar.2012,PN01182MM,Profuturo,rentab_real_12m,-0.0985
Abr.2012,PN01181MM,Prima,rentab_real_12m,1.8609
Abr.2012,PN01182MM,Profuturo,rentab_real_12m,2.9032
May.2012,PN01181MM,Prima,rentab_real_12m,-1.2538
May.2012,PN01182MM,Profuturo,rentab_real_12m,-0.1181
Jun.2012,PN01181MM,Prima,rentab_real_12m,0.705
Jun.2012,PN01182MM,Profuturo,rentab_real_12m,1.7908
Jul.2012,PN01181MM,Prima,rentab_real_12m,0.9445
Jul.2012,PN01182MM,Profuturo,rentab_real_12m,1.3213
Ago.2012,PN01181MM,Prima,rentab_real_12m,1.8062
Ago.2012,PN01182MM,Profuturo,rentab_real_12m,2.3252
Sep.2012,PN01181MM,Prima,rentab_real_12m,4.4546
Sep.2012,PN01182MM,Profuturo,rentab_real_12m,4.3946
Oct.2012,PN01181MM,Prima,rentab_real_12m,8.5003
Oct.2012,PN01182MM,Profuturo,rentab_real_12m,7.7935
Nov.2012,PN01181MM,Prima,rentab_real_12m,7.2574
Nov.2012,PN01182MM,Profuturo,rentab_real_12m,6.7796
Dic.2012,PN01181MM,Prima,rentab_real_12m,9.4579
Dic.2012,PN01182MM,Profuturo,rentab_real_12m,8.4239
Ene.2013,PN01181MM,Prima,rentab_real_12m,9.0474
Ene.2013,PN01182MM,Profuturo,rentab_real_12m,8.0445
Feb.2013,PN01181MM,Prima,rentab_real_12m,5.1673
Feb.2013,PN01182MM,Profuturo,rentab_real_12m,4.6307
Mar.2013,PN01181MM,Prima,rentab_real_12m,4.2026
Mar.2013,PN01182MM,Profuturo,rentab_real_12m,4.1941
Abr.2013,PN01181MM,Prima,rentab_real_12m,3.3126
Abr.2013,PN01182MM,Profuturo,rentab_real_12m,3.6098
May.2013,PN01181MM,Prima,rentab_real_12m,5.1411
May.2013,PN01182MM,Profuturo,rentab_real_12m,6.0077
Jun.2013,PN01181MM,Prima,rentab_real_12m,0.2378
Jun.2013,PN01182MM,Profuturo,rentab_real_12m,1.5729
Jul.2013,PN01181MM,Prima,rentab_real_12m,-2.4013
Jul.2013,PN01182MM,Profuturo,rentab_real_12m,-0.204
Ago.2013,PN01181MM,Prima,rentab_real_12m,-2.6649
Ago.2013,PN01182MM,Profuturo,rentab_real_12m,-0.0731
Sep.2013,PN01181MM,Prima,rentab_real_12m,-4.3503
Sep.2013,PN01182MM,Profuturo,rentab_real_12m,-1.5524
Oct.2013,PN01181MM,Prima,rentab_real_12m,-3.8284
Oct.2013,PN01182MM,Profuturo,rentab_real_12m,-1.4705
Nov.2013,PN01181MM,Prima,rentab_real_12m,-3.4522
Nov.2013,PN01182MM,Profuturo,rentab_real_12m,-0.5922
Dic.2013,PN01181MM,Prima,rentab_real_12m,-5.1427
Dic.2013,PN01182MM,Profuturo,rentab_real_12m,-1.9387
Ene.2014,PN01181MM,Prima,rentab_real_12m,-6.4413
Ene.2014,PN01182MM,Profuturo,rentab_real_12m,-3.6914
Feb.2014,PN01181MM,Prima,rentab_real_12m,-8.0456
Feb.2014,PN01182MM,Profuturo,rentab_real_12m,-5.8218
Mar.2014,PN01181MM,Prima,rentab_real_12m,-6.8356
Mar.2014,PN01182MM,Profuturo,rentab_real_12m,-4.9451
Abr.2014,PN01181MM,Prima,rentab_real_12m,-5.4903
Abr.2014,PN01182MM,Profuturo,rentab_real_12m,-4.5428
May.2014,PN01181MM,Prima,rentab_real_12m,-3.7866
